timestamp,solar_rad_west,solar_rad_south,total_cloud_west,total_cloud_south,midlow_cloud_west,midlow_cloud_south,rainfall_west,rainfall_south,wind_spd_west,wind_spd_east,wind_spd_south,wd_sin_west,wd_cos_west,wd_sin_east,wd_cos_east,wd_sin_south,wd_cos_south,real_solar_utilization_jeju,real_wind_utilization_jeju,real_solar_gen_jeju,real_wind_gen_jeju,real_solar_capacity_jeju,real_wind_capacity_jeju,day_type
2020-04-28 09:00:00,1.62,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.8,2.9,2.5,0.0,1.0,-0.342,0.9397,-0.342,-0.9397,0.32767459883476197,0.1894635192302482,83.2939,48.9515,254.197,258.369,weekday
2020-04-28 10:00:00,2.32,2.44,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.5,2.9,-0.342,0.9397,0.0,1.0,0.0,-1.0,0.5392353174899782,0.1696434169733985,137.072,43.8306,254.197,258.369,weekday
2020-04-28 11:00:00,2.85,3.01,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.3,3.6,-0.342,0.9397,-0.6428,0.766,0.0,-1.0,0.6861882713013921,0.0992591990525179,174.427,25.6455,254.197,258.369,weekday
2020-04-28 12:00:00,3.17,3.38,0.0,0.0,0.0,0.0,0.0,0.0,4.6,3.0,3.3,-0.342,0.9397,-0.9397,0.342,0.0,-1.0,0.7701900494498362,0.0629889808761887,195.78,16.2744,254.197,258.369,weekday
2020-04-28 13:00:00,3.3,3.52,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.7,4.1,-0.6428,0.766,-0.342,0.9397,0.342,-0.9397,0.8135265168353678,0.05465632486869554,206.796,14.1215,254.197,258.369,weekday
2020-04-28 14:00:00,3.24,3.47,0.1,0.0,0.0,0.0,0.0,0.0,4.7,2.9,3.7,-0.6428,0.766,-0.9397,0.342,0.0,-1.0,0.824191473542174,0.07499970971749706,209.507,19.3776,254.197,258.369,weekday
2020-04-28 15:00:00,2.91,3.11,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.9,2.5,-0.6428,0.766,-0.6428,0.766,0.0,-1.0,0.7740571289196961,0.06099609473272721,196.763,15.7595,254.197,258.369,weekday
2020-04-28 16:00:00,2.36,2.54,0.0,0.0,0.0,0.0,0.0,0.0,5.3,4.2,1.1,-0.9397,0.342,-0.9397,0.342,0.0,-1.0,0.6598425630514915,0.09093815434514202,167.73,23.4956,254.197,258.369,weekday
2020-04-28 17:00:00,1.66,1.75,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.6,1.9,-0.9397,0.342,-0.342,-0.9397,0.0,-1.0,0.48884919963650236,0.07011831914819501,124.264,18.1164,254.197,258.369,weekday
2020-04-28 18:00:00,0.94,0.9,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.1,2.4,-1.0,0.0,-0.6428,0.766,-0.766,-0.6428,0.2812082754713863,0.07057890071951355,71.4823,18.2354,254.197,258.369,weekday
2020-04-28 19:00:00,0.27,0.29,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.7,1.5,-1.0,0.0,0.766,0.6428,-0.766,-0.6428,0.09282603649925059,0.05348280947017637,23.5961,13.8183,254.197,258.369,weekday
2020-04-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.9,1.6,-1.0,0.0,1.0,0.0,-0.9397,-0.342,0.09168715602465803,0.13007481547708896,23.3066,33.6073,254.197,258.369,weekday
2020-04-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.3,1.3,-1.0,0.0,0.0,1.0,-0.6428,0.766,0.09168715602465803,0.1799960521579601,23.3066,46.5054,254.197,258.369,weekday
2020-04-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.9,0.5,-0.9397,0.342,0.766,0.6428,-0.6428,0.766,0.09168715602465803,0.10832955966079522,23.3066,27.989,254.197,258.369,weekday
2020-04-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.4,0.9,-1.0,0.0,1.0,0.0,0.0,1.0,0.09168715602465803,0.1128204235028196,23.3066,29.1493,254.197,258.369,weekday
2020-04-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.7,0.5,-0.9397,0.342,0.9397,-0.342,-0.6428,0.766,0.010129387836992569,0.0987506241073813,2.57486,25.5141,254.197,258.369,weekday
2020-04-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.3,-0.9397,-0.342,1.0,0.0,0.0,1.0,0.0,0.11168174200465225,0.0,28.8551,254.197,258.369,weekday
2020-04-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.1,0.5,-1.0,0.0,0.342,0.9397,0.0,1.0,0.0,0.06670691917373987,0.0,17.235,254.197,258.369,weekday
2020-04-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.8,0.9,-1.0,0.0,0.9397,0.342,0.0,1.0,0.0,0.06902259946046159,0.0,17.8333,254.197,258.369,weekday
2020-04-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.9,0.4,-0.9397,-0.342,-0.342,0.9397,0.0,1.0,0.0,0.10137903541059491,0.0,26.1932,254.197,258.369,weekday
2020-04-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.4,0.9,-0.9397,-0.342,1.0,0.0,-0.6428,0.766,0.0,0.0854564595597769,0.0,22.0793,254.197,258.369,weekday
2020-04-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.6,0.5,-0.766,-0.6428,0.766,0.6428,-0.766,-0.6428,0.0,0.05105062913894468,0.0,13.1899,254.197,258.369,weekday
2020-04-29 07:00:00,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.7,0.2,0.6428,-0.766,1.0,0.0,0.0,1.0,0.012645861280817633,0.019453649625148527,3.21454,5.02622,254.197,258.369,weekday
2020-04-29 08:00:00,0.83,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.0,1.4,0.8,0.6428,-0.766,-1.0,0.0,-0.342,-0.9397,0.11927206064587702,0.017592706555353003,30.3186,4.54541,254.197,258.369,weekday
2020-04-29 09:00:00,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.4,1.8,-0.342,-0.9397,-0.9397,-0.342,-0.766,-0.6428,0.33300904416653226,0.019132326246569825,84.6499,4.9432,254.197,258.369,weekday
2020-04-29 10:00:00,2.39,2.47,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.6,2.8,-0.342,-0.9397,-0.9397,0.342,-0.342,-0.9397,0.5337828534561777,0.02587516304200581,135.686,6.68534,254.197,258.369,weekday
2020-04-29 11:00:00,2.94,3.05,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.2,2.5,-0.342,-0.9397,-0.9397,0.342,-0.766,-0.6428,0.6742133070020496,0.03491757912133421,171.383,9.02162,254.197,258.369,weekday
2020-04-29 12:00:00,3.3,3.38,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.7,-0.342,-0.9397,-0.6428,0.766,-0.342,-0.9397,0.7569758887791752,0.05306789901265244,192.421,13.7111,254.197,258.369,weekday
2020-04-29 13:00:00,3.42,3.49,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.6,3.0,0.0,-1.0,-1.0,0.0,-0.342,-0.9397,0.8029008996959052,0.07352352642925428,204.095,18.9962,254.197,258.369,weekday
2020-04-29 14:00:00,3.31,3.4,0.1,0.0,0.0,0.0,0.0,0.0,4.9,4.2,2.7,0.0,-1.0,-0.9397,0.342,-0.342,-0.9397,0.8183298780080016,0.08914575665037212,208.017,23.0325,254.197,258.369,weekday
2020-04-29 15:00:00,2.99,3.1,0.2,0.0,0.0,0.0,0.0,0.0,5.5,4.1,2.4,0.342,-0.9397,-0.6428,0.766,-0.342,-0.9397,0.7713308969027959,0.10687195445274006,196.07,27.6124,254.197,258.369,weekday
2020-04-29 16:00:00,2.45,2.55,0.1,0.0,0.0,0.0,0.0,0.0,6.3,4.2,2.3,0.342,-0.9397,-0.9397,0.342,-0.342,-0.9397,0.6646223204837193,0.12109734526974984,168.945,31.2878,254.197,258.369,weekday
2020-04-29 17:00:00,1.74,1.77,0.0,0.0,0.0,0.0,0.0,0.0,6.2,4.1,2.0,0.342,-0.9397,-0.9397,0.342,-0.342,-0.9397,0.5014890026239491,0.15581900305377192,127.477,40.2588,254.197,258.369,weekday
2020-04-29 18:00:00,1.04,0.9,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.6,1.2,0.6428,-0.766,-1.0,0.0,-0.9397,-0.342,0.292254039190077,0.12004187808908963,74.2901,31.0151,254.197,258.369,weekday
2020-04-29 19:00:00,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.8,0.6,0.6428,-0.766,-0.9397,0.342,-0.9397,-0.342,0.09403100744698009,0.1006908723569778,23.9024,26.0154,254.197,258.369,weekday
2020-04-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.4,0.2,0.6428,-0.766,-0.9397,0.342,0.0,1.0,0.023150076515458484,0.25877756232365334,5.88468,66.8601,254.197,258.369,weekday
2020-04-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.8,0.5,0.6428,-0.766,-0.6428,0.766,-0.6428,0.766,0.028780434072786066,0.3228460070674113,7.3159,83.4134,254.197,258.369,weekday
2020-04-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,2.2,0.7,0.6428,-0.766,-0.342,0.9397,-0.342,0.9397,0.023552362931112483,0.28580247630327166,5.98694,73.8425,254.197,258.369,weekday
2020-04-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,2.3,0.9,0.6428,-0.766,-0.6428,0.766,-0.6428,0.766,0.007627391353949889,0.37489985253648844,1.93886,96.8625,254.197,258.369,weekday
2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,2.6,1.0,0.6428,-0.766,-0.6428,0.766,-0.342,0.9397,0.0,0.36274901400709836,0.0,93.7231,254.197,258.369,holiday
2020-04-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.3,0.9,0.6428,-0.766,-0.6428,0.766,-0.342,0.9397,0.0,0.3086415165906126,0.0,79.7434,254.197,258.369,holiday
2020-04-30 02:00:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,5.6,2.7,1.1,0.6428,-0.766,-0.342,0.9397,-0.6428,0.766,0.0,0.23316574356830733,0.0,60.2428,254.197,258.369,holiday
2020-04-30 03:00:00,0.0,0.0,0.3,0.4,0.1,0.4,0.0,0.0,5.5,2.2,1.2,0.6428,-0.766,-0.6428,0.766,-1.0,0.0,0.0,0.2617148342099865,0.0,67.619,254.197,258.369,holiday
2020-04-30 04:00:00,0.0,0.0,0.6,0.6,0.6,0.6,0.0,0.0,5.2,1.8,1.3,0.6428,-0.766,-0.6428,0.766,-0.9397,-0.342,0.0,0.22116701307045347,0.0,57.1427,254.197,258.369,holiday
2020-04-30 05:00:00,0.0,0.0,0.6,0.4,0.6,0.4,0.0,0.0,6.0,0.2,1.4,0.6428,-0.766,0.0,1.0,-1.0,0.0,0.0,0.202041653603954,0.0,52.2013,254.197,258.369,holiday
2020-04-30 06:00:00,0.0,0.0,0.4,0.6,0.4,0.6,0.0,0.0,5.6,0.3,1.2,0.6428,-0.766,0.0,1.0,-1.0,0.0,0.0,0.16298936791952595,0.0,42.1114,254.197,258.369,holiday
2020-04-30 07:00:00,0.17,0.0,0.1,0.4,0.1,0.4,0.0,0.0,6.3,0.6,0.7,0.6428,-0.766,0.0,-1.0,-0.9397,-0.342,0.012370602328115595,0.18486157395043523,3.14457,47.7625,254.197,258.369,holiday
2020-04-30 08:00:00,0.54,0.0,0.0,0.8,0.0,0.8,0.0,0.0,6.4,1.5,1.4,0.6428,-0.766,0.0,-1.0,-0.766,-0.6428,0.10672785280707482,0.2963052843026833,27.1299,76.5561,254.197,258.369,holiday
2020-04-30 09:00:00,1.53,0.0,0.0,0.6,0.0,0.6,0.0,0.0,7.6,4.0,1.2,0.342,-0.9397,-1.0,0.0,-0.766,-0.6428,0.29610459604165273,0.3251059531135701,75.2689,83.9973,254.197,258.369,holiday
2020-04-30 10:00:00,1.71,2.4,0.6,0.5,0.3,0.5,0.0,0.0,7.6,3.9,1.5,0.6428,-0.766,-1.0,0.0,-0.342,-0.9397,0.46597717518302734,0.38418037767688845,118.45,99.2603,254.197,258.369,holiday
2020-04-30 11:00:00,2.78,2.99,0.5,0.5,0.1,0.5,0.0,0.0,9.4,5.0,2.2,0.342,-0.9397,-1.0,0.0,-0.342,-0.9397,0.5706715657541198,0.26236816336325175,145.063,67.7878,254.197,258.369,holiday
2020-04-30 12:00:00,3.12,3.35,0.3,0.8,0.0,0.8,0.0,0.0,8.5,4.8,1.9,0.342,-0.9397,-0.6428,0.766,-0.766,-0.6428,0.6522303567705362,0.16100383559947204,165.795,41.5984,254.197,258.369,holiday
2020-04-30 13:00:00,2.63,3.45,0.5,0.8,0.4,0.8,0.0,0.0,8.8,6.0,1.7,0.342,-0.9397,-0.6428,0.766,-0.9397,-0.342,0.6686742959200934,0.15680905991043817,169.975,40.5146,254.197,258.369,holiday
2020-04-30 14:00:00,2.74,3.38,0.4,0.8,0.2,0.8,0.0,0.0,9.5,6.9,1.8,0.342,-0.9397,-0.6428,0.766,-0.766,-0.6428,0.6368407180257832,0.30932735738420625,161.883,79.9206,254.197,258.369,holiday
2020-04-30 15:00:00,2.54,2.7,0.3,0.9,0.2,0.9,0.0,0.0,7.7,5.9,2.2,0.342,-0.9397,-0.6428,0.766,-0.9397,-0.342,0.5524691479443109,0.3838366831934171,140.436,99.1715,254.197,258.369,holiday
2020-04-30 16:00:00,2.08,2.44,0.5,0.8,0.1,0.8,0.0,0.0,7.7,6.0,1.8,0.342,-0.9397,-0.9397,0.342,-0.9397,-0.342,0.4796594767050752,0.4793454323080555,121.928,123.848,254.197,258.369,holiday
2020-04-30 17:00:00,1.03,1.45,0.5,0.7,0.5,0.7,0.0,0.0,8.0,6.0,1.8,0.342,-0.9397,-0.6428,0.766,-0.9397,-0.342,0.3737660161213547,0.46302768520991294,95.0102,119.632,254.197,258.369,holiday
2020-04-30 18:00:00,0.42,0.84,0.3,0.7,0.3,0.7,0.0,0.0,8.0,4.9,1.1,0.342,-0.9397,-0.9397,0.342,-0.9397,-0.342,0.22458801638099582,0.4782849335640111,57.0896,123.574,254.197,258.369,holiday
2020-04-30 19:00:00,0.13,0.24,0.2,0.0,0.2,0.0,0.0,0.0,7.8,4.7,1.9,0.342,-0.9397,-0.9397,0.342,-1.0,0.0,0.07854341317954185,0.4761484543424327,19.9655,123.022,254.197,258.369,holiday
2020-04-30 20:00:00,0.0,0.0,0.2,0.7,0.2,0.7,0.0,0.0,7.7,5.1,2.6,0.342,-0.9397,-0.342,0.9397,-1.0,0.0,0.02223484148121339,0.6205272304339916,5.65203,160.325,254.197,258.369,holiday
2020-04-30 21:00:00,0.0,0.0,0.5,0.7,0.5,0.6,0.0,0.0,8.6,5.2,2.8,0.342,-0.9397,-0.9397,0.342,-1.0,0.0,0.028521265003127495,0.5819738436112691,7.25002,150.364,254.197,258.369,holiday
2020-04-30 22:00:00,0.0,0.0,0.6,0.5,0.6,0.5,0.0,0.0,8.2,5.3,2.4,0.6428,-0.766,-0.6428,0.766,-0.9397,-0.342,0.02020708348249586,0.5643595013333642,5.13658,145.813,254.197,258.369,holiday
2020-04-30 23:00:00,0.0,0.0,0.6,0.6,0.6,0.6,0.0,0.0,8.0,5.9,2.1,0.6428,-0.766,-0.9397,0.342,-1.0,0.0,0.007345287316530093,0.5216686212355196,1.86715,134.783,254.197,258.369,holiday
2020-05-01 00:00:00,0.0,0.0,0.8,0.9,0.8,0.8,0.0,0.0,7.2,5.0,2.5,0.6428,-0.766,-0.9397,0.342,-1.0,0.0,0.0,0.5216376577685403,0.0,134.775,254.197,258.369,weekday
2020-05-01 01:00:00,0.0,0.0,0.6,0.6,0.6,0.6,0.0,0.0,7.0,5.6,2.3,0.6428,-0.766,-0.6428,0.766,-1.0,0.0,0.0,0.47947702704271794,0.0,123.882,254.197,258.369,weekday
2020-05-01 02:00:00,0.0,0.0,0.7,0.6,0.7,0.6,0.0,0.0,7.033333333333333,5.0,1.7,0.6427876096865395,-0.7660444431189779,-0.9397,0.342,-0.9397,-0.342,0.0,0.5076576524273423,0.0,131.163,254.197,258.369,weekday
2020-05-01 03:00:00,0.0,0.0,0.6,0.8,0.6333333333333333,0.8,0.0,0.0,7.066666666666666,4.7,1.7,0.6427876096865395,-0.7660444431189779,-0.9397,0.342,-0.9397,-0.342,0.0,0.45053005585035355,0.0,116.403,254.197,258.369,weekday
2020-05-01 04:00:00,0.0,0.0,0.5,0.8,0.5666666666666667,0.8,0.0,0.0,7.1,4.3,2.2,0.6428,-0.766,-1.0,0.0,-1.0,0.0,0.0,0.3180308009087777,0.0,82.1693,254.197,258.369,weekday
2020-05-01 05:00:00,0.0,0.0,0.5,0.7,0.5,0.7,0.0,0.0,6.5,4.8,1.5,0.6428,-0.766,-0.6428,0.766,-1.0,0.0,0.0,0.41318037380645506,0.0,106.753,254.197,258.369,weekday
2020-05-01 06:00:00,0.0,0.0,0.6,0.9,0.6,0.9,0.0,0.0,6.6,4.7,1.4,0.6428,-0.766,-0.9397,0.342,-0.9397,-0.342,0.0,0.43731639631689556,0.0,112.989,254.197,258.369,weekday
2020-05-01 07:00:00,0.17,0.0,0.6,0.9,0.6,0.9,0.0,0.0,7.9,5.0,1.5,0.6428,-0.766,-0.6428,0.766,-0.9397,-0.342,0.01120284661109297,0.3943391041494916,2.84773,101.885,254.197,258.369,weekday
2020-05-01 08:00:00,0.48,0.0,0.7,0.9,0.7,0.9,0.0,0.0,8.1,5.8,1.9,0.342,-0.9397,-0.6428,0.766,-0.9397,-0.342,0.10804415473038628,0.38996551443865163,27.4645,100.755,254.197,258.369,weekday
2020-05-01 09:00:00,0.93,0.0,0.5,0.8,0.5,0.8,0.0,0.0,8.5,6.3,2.9,0.342,-0.9397,-0.6428,0.766,-0.766,-0.6428,0.26672423356687924,0.42070062584907625,67.8005,108.696,254.197,258.369,weekday
2020-05-01 10:00:00,1.51,2.33,0.3,0.9,0.3,0.9,0.0,0.0,8.2,6.3,2.7,0.342,-0.9397,-0.6428,0.766,-0.9397,-0.342,0.4302843857323257,0.43505606322739954,109.377,112.405,254.197,258.369,weekday
2020-05-01 11:00:00,2.22,2.89,0.5,0.8,0.5,0.8,0.0,0.0,9.0,6.1,2.9,0.342,-0.9397,-0.9397,0.342,-0.766,-0.6428,0.5691569924113974,0.46702971331700005,144.678,120.666,254.197,258.369,weekday
2020-05-01 12:00:00,2.52,3.11,0.5,0.6,0.5,0.6,0.0,0.0,8.7,5.8,2.6,0.342,-0.9397,-0.9397,0.342,-0.766,-0.6428,0.6579188582083975,0.3763880341681858,167.241,97.247,254.197,258.369,weekday
2020-05-01 13:00:00,3.22,3.35,0.1,0.5,0.0,0.5,0.0,0.0,8.2,7.1,2.0,0.342,-0.9397,-0.6428,0.766,-0.9397,-0.342,0.700716373521324,0.3969516466758783,178.12,102.56,254.197,258.369,weekday
2020-05-01 14:00:00,3.0,3.03,0.3,0.6,0.0,0.6,0.0,0.0,8.2,6.0,2.7,0.342,-0.9397,-0.6428,0.766,-0.9397,-0.342,0.7284232308013077,0.38809609511977056,185.163,100.272,254.197,258.369,weekday
2020-05-01 15:00:00,2.91,2.41,0.7,0.6,0.0,0.3,0.0,0.0,8.7,5.5,2.8,0.342,-0.9397,-0.6428,0.766,-0.9397,-0.342,0.6884542303803742,0.43350401944505723,175.003,112.004,254.197,258.369,weekday
2020-05-01 16:00:00,2.08,1.81,0.6,0.8,0.2,0.6,0.0,0.0,8.2,5.3,2.4,0.342,-0.9397,-0.9397,0.342,-0.9397,-0.342,0.5289558885431378,0.3797177679984827,134.459,98.1073,254.197,258.369,weekday
2020-05-01 17:00:00,1.03,1.56,0.7,0.8,0.3,0.6,0.0,0.0,7.2,5.8,2.1,0.342,-0.9397,-0.9397,0.342,-0.9397,-0.342,0.3736444568582635,0.1883109041719401,94.9793,48.6537,254.197,258.369,weekday
2020-05-01 18:00:00,0.65,0.68,0.7,0.7,0.0,0.5,0.0,0.0,7.0,4.4,2.2,0.342,-0.9397,-1.0,0.0,-0.766,-0.6428,0.22482877453313768,0.1316071200492319,57.1508,34.0032,254.197,258.369,weekday
2020-05-01 19:00:00,0.22,0.26,0.5,0.7,0.0,0.7,0.0,0.0,6.5,3.7,1.4,0.342,-0.9397,-0.6428,0.766,-0.9397,-0.342,0.08957540804966227,0.12157147335787187,22.7698,31.4103,254.197,258.369,weekday
2020-05-01 20:00:00,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.0,5.9,3.8,1.3,0.6428,-0.766,-0.6428,0.766,-0.766,-0.6428,0.021743647643363218,0.18522345947075694,5.52717,47.856,254.197,258.369,weekday
2020-05-01 21:00:00,0.0,0.0,0.7,0.7,0.0,0.4,0.0,0.0,5.5,1.8,1.1,0.6428,-0.766,-0.9397,0.342,-0.9397,-0.342,0.029175718045452936,0.2658906447754955,7.41638,68.6979,254.197,258.369,weekday
2020-05-01 22:00:00,0.0,0.0,0.4,0.7,0.0,0.0,0.0,0.0,6.3,2.3,1.0,0.6428,-0.766,-0.6428,0.766,-0.9397,-0.342,0.0238211701947702,0.29298174316578224,6.05527,75.6974,254.197,258.369,weekday
2020-05-01 23:00:00,0.0,0.0,0.8,0.7,0.0,0.0,0.0,0.0,6.1,3.4,0.9,0.6428,-0.766,-0.9397,0.342,-1.0,0.0,0.008136406015806638,0.3207234614059736,2.06825,82.865,254.197,258.369,weekday
2020-05-02 00:00:00,0.0,0.0,0.8,0.9,0.0,0.0,0.0,0.0,5.9,3.6,1.2,0.6428,-0.766,-0.9397,0.342,-1.0,0.0,0.0,0.36821871044900895,0.0,95.1363,254.197,258.369,weekend
2020-05-02 01:00:00,0.0,0.0,0.8,0.8,0.0,0.1,0.0,0.0,6.1,3.5,0.7,0.6428,-0.766,-0.6428,0.766,-1.0,0.0,0.0,0.3333550077602189,0.0,86.1286,254.197,258.369,weekend
2020-05-02 02:00:00,0.0,0.0,0.8,0.8,0.8,0.6,0.0,0.0,6.3,4.0,1.1,0.6428,-0.766,-0.6428,0.766,-0.9397,-0.342,0.0,0.33378036838784836,0.0,86.2385,254.197,258.369,weekend
2020-05-02 03:00:00,0.0,0.0,0.7,0.8,0.3,0.7,0.0,0.0,6.2,3.9,0.8,0.6428,-0.766,-0.6428,0.766,-1.0,0.0,0.0,0.30464568117692137,0.0,78.711,254.197,258.369,weekend
2020-05-02 04:00:00,0.0,0.0,0.8,0.9,0.0,0.8,0.0,0.0,5.9,3.6,0.9,0.6428,-0.766,-0.6428,0.766,-0.9397,-0.342,0.0,0.2092592377568516,0.0,54.0661,254.197,258.369,weekend
2020-05-02 05:00:00,0.0,0.0,1.0,0.9,0.5,0.9,0.0,0.0,5.5,2.9,0.8,0.6428,-0.766,-0.6428,0.766,-0.9397,-0.342,0.0,0.18721595857088116,0.0,48.3708,254.197,258.369,weekend
2020-05-02 06:00:00,0.0,0.0,1.0,0.9,0.2,0.2,0.0,0.0,5.4,3.4,0.8,0.6428,-0.766,-0.6428,0.766,-1.0,0.0,0.0,0.21736663454206967,0.0,56.1608,254.197,258.369,weekend
2020-05-02 07:00:00,0.04,0.0,1.0,0.9,0.2,0.7,0.0,0.0,5.6,3.3,0.4,0.6428,-0.766,-0.9397,0.342,0.0,1.0,0.005081334555482559,0.21154434161993116,1.29166,54.6565,254.197,258.369,weekend
2020-05-02 08:00:00,0.23,0.0,1.0,1.0,0.1,0.6,0.0,0.0,5.5,2.6,0.2,0.6428,-0.766,-0.6428,0.766,0.0,1.0,0.04768703013804254,0.12947992986774728,12.1219,33.4536,254.197,258.369,weekend
2020-05-02 09:00:00,0.35,0.0,1.0,1.0,0.9,0.8,0.0,0.0,5.7,3.4,0.2,0.6428,-0.766,-0.9397,0.342,0.0,1.0,0.08841646439572458,0.15101424706524388,22.4752,39.0174,254.197,258.369,weekend
2020-05-02 10:00:00,0.48,0.73,1.0,1.0,0.6,0.7,0.0,0.0,6.1,2.8,0.6,0.6428,-0.766,-0.9397,0.342,0.342,-0.9397,0.11107251462448416,0.2226180385417755,28.2343,57.5176,254.197,258.369,weekend
2020-05-02 11:00:00,0.78,1.14,0.9,1.0,0.2,0.7,0.0,0.0,7.0,3.2,0.6,0.6428,-0.766,-1.0,0.0,-0.342,-0.9397,0.19325719815733466,0.2659262527625218,49.1254,68.7071,254.197,258.369,weekend
2020-05-02 12:00:00,0.66,1.32,1.0,1.0,0.2,0.7,0.0,0.0,7.5,3.2,0.8,0.6428,-0.766,-0.9397,0.342,-0.342,-0.9397,0.24540100787971533,0.310369278048063,62.3802,80.1898,254.197,258.369,weekend
2020-05-02 13:00:00,0.84,0.71,1.0,1.0,0.0,0.5,0.0,0.0,6.9,3.0,0.6,0.6428,-0.766,-0.9397,0.342,0.9397,0.342,0.2227980660668694,0.26447213094450184,56.6346,68.3314,254.197,258.369,weekend
2020-05-02 14:00:00,1.49,0.91,1.0,1.0,0.8,0.8,0.0,0.0,6.5,2.5,1.0,0.6428,-0.766,-1.0,0.0,0.0,-1.0,0.23580057986522263,0.35188819092073736,59.9398,90.917,254.197,258.369,weekend
2020-05-02 15:00:00,0.99,0.78,1.0,1.0,0.8,0.7,0.0,0.0,7.3,2.5,1.1,0.6428,-0.766,-0.9397,0.342,0.0,-1.0,0.18435504746318798,0.3658140101947215,46.8625,94.515,254.197,258.369,weekend
2020-05-02 16:00:00,0.48,0.3,0.9,1.0,0.7,0.8,0.0,0.0,7.1,2.8,1.1,0.6428,-0.766,-0.9397,0.342,0.342,-0.9397,0.16312505655062803,0.2909547972086434,41.4659,75.1737,254.197,258.369,weekend
2020-05-02 17:00:00,0.24,0.2,0.9,1.0,0.9,0.6,0.0,0.0,7.2,1.8,1.0,0.6428,-0.766,-1.0,0.0,-0.342,-0.9397,0.09062852826744612,0.33554838235237194,23.0375,86.6953,254.197,258.369,weekend
2020-05-02 18:00:00,0.1,0.22,1.0,1.0,1.0,0.6,0.3,0.0,6.9,1.6,1.0,0.6428,-0.766,-1.0,0.0,0.0,-1.0,0.05535509860462554,0.36686831624537,14.0711,94.7874,254.197,258.369,weekend
2020-05-02 19:00:00,0.0,0.04,1.0,1.0,1.0,0.6,2.4,1.6,7.6,2.0,1.7,0.6428,-0.766,-1.0,0.0,0.0,-1.0,0.016986746499761996,0.35297462156837695,4.31798,91.1977,254.197,258.369,weekend
2020-05-02 20:00:00,0.0,0.0,1.0,1.0,1.0,0.9,1.7,2.5,7.6,1.9,0.6,0.6428,-0.766,-0.9397,0.342,-0.766,-0.6428,0.01247363265498806,0.402389605564135,3.17076,103.965,254.197,258.369,weekend
2020-05-02 21:00:00,0.0,0.0,0.8,1.0,0.8,0.9,3.1,7.4,7.6,2.9,0.6,0.6428,-0.766,-1.0,0.0,-0.342,-0.9397,0.01525596289492008,0.4910921975933645,3.87802,126.883,254.197,258.369,weekend
2020-05-02 22:00:00,0.0,0.0,1.0,1.0,1.0,0.8,0.8,13.6,7.2,2.0,0.4,0.6428,-0.766,-1.0,0.0,0.0,1.0,0.006342600424080537,0.30979606686560696,1.61227,80.0417,254.197,258.369,weekend
